Employer_No,Effective_From,Effective_To,Status,Tier
100328,2013-02-09,2016-05-23,Open,4
100328,2016-05-24,2018-11-02,Open,4
100328,2018-11-03,2018-11-04,Open,4
100328,2018-11-05,2018-11-13,Open,4
100328,2018-11-14,2018-11-21,Open,4
100328,2018-11-22,2018-11-26,Open,4
100328,2018-11-27,2018-11-28,Open,4
100328,2018-11-29,2018-12-17,Open,4
100328,2018-12-18,2018-12-20,Open,4
100328,2018-12-21,9999-12-31,Open,4
100475,2002-08-31,2016-05-23,Open,1
100475,2016-05-24,2018-11-02,Open,1
100475,2018-11-03,2018-11-04,Open,1
100475,2018-11-05,2018-11-13,Open,1
100475,2018-11-14,2018-11-21,Open,1
100475,2018-11-22,2018-11-26,Open,1
100475,2018-11-27,2018-11-28,Open,1
100475,2018-11-29,2018-12-17,Open,1
100475,2018-12-18,2018-12-20,Open,1
100475,2018-12-21,9999-12-31,Open,1
100796,2004-02-28,2004-07-16,Open,4
100796,2004-07-17,2004-12-03,Open,4
100796,2004-12-04,2010-02-12,Open,4
100796,2010-02-13,2012-02-28,Open,4
100796,2012-02-29,2013-09-06,Open,4
100796,2013-09-07,2016-05-23,Open,4
100796,2016-05-24,2018-11-02,Open,4
100796,2018-11-03,2018-11-04,Open,4
100796,2018-11-05,2018-11-13,Open,4
100796,2018-11-14,2018-11-21,Open,4
100796,2018-11-22,2018-11-26,Open,4
100796,2018-11-27,2018-11-28,Open,4
100796,2018-11-29,2018-12-17,Open,4
100796,2018-12-18,2018-12-20,Open,4
100796,2018-12-21,9999-12-31,Open,4
100195,2006-02-26,2010-04-29,Open,1
100195,2010-04-30,2016-05-23,Open,1
100195,2016-05-24,2016-07-04,Closed,1
100195,2016-07-05,2018-11-02,Open,1
100195,2018-11-03,2018-11-04,Open,1
100195,2018-11-05,2018-11-13,Open,1
100195,2018-11-14,2018-11-21,Open,1
100195,2018-11-22,2018-11-26,Open,1
100195,2018-11-27,2018-11-28,Open,1
100195,2018-11-29,2018-12-17,Open,1
100195,2018-12-18,2018-12-20,Open,1
100195,2018-12-21,9999-12-31,Open,1
100499,2005-06-25,2016-05-23,Open,4
100499,2016-05-24,2018-11-02,Open,4
100499,2018-11-03,2018-11-04,Open,4
100499,2018-11-05,2018-11-13,Open,4
100499,2018-11-14,2018-11-21,Open,4
100499,2018-11-22,2018-11-26,Open,4
100499,2018-11-27,2018-11-28,Open,4
100499,2018-11-29,2018-12-17,Open,4
100499,2018-12-18,2018-12-20,Open,4
100499,2018-12-21,9999-12-31,Open,4
100309,2006-04-29,2013-03-22,Open,4
100309,2013-03-23,2015-01-30,Open,4
100309,2015-01-31,2015-02-27,Open,4
100309,2015-02-28,2016-04-27,Open,4
100309,2016-04-28,2016-05-23,Open,4
100309,2016-05-24,2016-07-26,Open,4
100309,2016-07-27,2016-10-20,Closed,4
100309,2016-10-21,2018-11-02,Open,4
100309,2018-11-03,2018-11-04,Open,4
100309,2018-11-05,2018-11-13,Open,4
100309,2018-11-14,2018-11-21,Open,4
100309,2018-11-22,2018-11-26,Open,4
100309,2018-11-27,2018-11-28,Open,4
100309,2018-11-29,2018-12-17,Open,4
100309,2018-12-18,2018-12-20,Open,4
100309,2018-12-21,9999-12-31,Open,4
100684,2007-12-29,2009-07-30,Open,4
100684,2009-07-31,2013-12-06,Open,4
100684,2013-12-07,2015-07-15,Open,4
100684,2015-07-16,2015-11-24,Open,4
100684,2015-11-25,2016-05-23,Open,4
100684,2016-05-24,2018-11-02,Open,4
100684,2018-11-03,2018-11-04,Open,4
100684,2018-11-05,2018-11-13,Open,4
100684,2018-11-14,2018-11-21,Open,4
100684,2018-11-22,2018-11-26,Open,4
100684,2018-11-27,2018-11-28,Open,4
100684,2018-11-29,2018-12-17,Open,4
100684,2018-12-18,2018-12-20,Open,4
100684,2018-12-21,9999-12-31,Open,4
100304,2008-05-31,2013-01-25,Open,4
100304,2013-01-26,2014-01-30,Open,4
100304,2014-01-31,2016-05-23,Open,4
100304,2016-05-24,2016-07-14,Open,4
100304,2016-07-15,2018-11-02,Open,4
100304,2018-11-03,2018-11-04,Open,4
100304,2018-11-05,2018-11-13,Open,4
100304,2018-11-14,2018-11-21,Open,4
100304,2018-11-22,2018-11-26,Open,4
100304,2018-11-27,2018-11-28,Open,4
100304,2018-11-29,2018-12-17,Open,4
100304,2018-12-18,2018-12-20,Open,4
100304,2018-12-21,9999-12-31,Open,4
100973,2008-11-01,2010-02-19,Open,4
100973,2010-02-20,2016-05-23,Open,4
100973,2016-05-24,2016-07-14,Open,4
100973,2016-07-15,2018-11-02,Open,4
100973,2018-11-03,2018-11-04,Open,4
100973,2018-11-05,2018-11-13,Open,4
100973,2018-11-14,2018-11-21,Open,4
100973,2018-11-22,2018-11-26,Open,4
100973,2018-11-27,2018-11-28,Open,4
100973,2018-11-29,2018-12-17,Open,4
100973,2018-12-18,2018-12-20,Open,4
100973,2018-12-21,9999-12-31,Open,4
100600,2008-03-01,2010-11-05,Open,4
100600,2010-11-06,2016-05-23,Open,4
100600,2016-05-24,2018-02-19,Closed,4
100600,2018-02-20,2018-11-02,Open,4
100600,2018-11-03,2018-11-04,Open,4
100600,2018-11-05,2018-11-13,Open,4
100600,2018-11-14,2018-11-21,Open,4
100600,2018-11-22,2018-11-26,Open,4
100600,2018-11-27,2018-11-28,Open,4
100600,2018-11-29,2018-12-17,Open,4
100600,2018-12-18,2018-12-20,Open,4
100600,2018-12-21,9999-12-31,Open,4
100637,2009-12-26,2016-05-23,Open,4
100637,2016-05-24,2018-11-02,Open,4
100637,2018-11-03,2018-11-04,Open,4
100637,2018-11-05,2018-11-13,Open,4
100637,2018-11-14,2018-11-21,Open,4
100637,2018-11-22,2018-11-26,Open,4
100637,2018-11-27,2018-11-28,Open,4
100637,2018-11-29,2018-12-17,Open,4
100637,2018-12-18,2018-12-20,Open,4
100637,2018-12-21,9999-12-31,Open,4
100744,2010-01-30,2010-08-06,Open,4
100744,2010-08-07,2010-09-29,Open,4
100744,2010-09-30,2011-04-29,Open,4
100744,2011-04-30,2015-08-04,Open,4
100744,2015-08-05,2016-05-11,Open,4
100744,2016-05-12,2016-05-23,Open,4
100744,2016-05-24,2018-11-02,Open,4
100744,2018-11-03,2018-11-04,Open,4
100744,2018-11-05,2018-11-13,Open,4
100744,2018-11-14,2018-11-21,Open,4
100744,2018-11-22,2018-11-26,Open,4
100744,2018-11-27,2018-11-28,Open,4
100744,2018-11-29,2018-12-17,Open,4
100744,2018-12-18,2018-12-20,Open,4
100744,2018-12-21,9999-12-31,Open,4
100047,2010-09-25,2011-12-02,Open,4
100047,2011-12-03,2013-01-25,Open,4
100047,2013-01-26,2016-05-23,Open,4
100047,2016-05-24,2018-11-02,Open,4
100047,2018-11-03,2018-11-04,Open,4
100047,2018-11-05,2018-11-13,Open,4
100047,2018-11-14,2018-11-21,Open,4
100047,2018-11-22,2018-11-26,Open,4
100047,2018-11-27,2018-11-28,Open,4
100047,2018-11-29,2018-12-17,Open,4
100047,2018-12-18,2018-12-20,Open,4
100047,2018-12-21,9999-12-31,Open,4
100735,2011-04-30,2016-05-23,Open,3
100735,2016-05-24,2018-11-02,Open,3
100735,2018-11-03,2018-11-04,Open,3
100735,2018-11-05,2018-11-13,Open,3
100735,2018-11-14,2018-11-21,Open,3
100735,2018-11-22,2018-11-26,Open,3
100735,2018-11-27,2018-11-28,Open,3
100735,2018-11-29,2018-12-17,Open,3
100735,2018-12-18,2018-12-20,Open,3
100735,2018-12-21,9999-12-31,Open,3
100522,2011-06-25,2015-10-08,Open,2
100522,2015-10-09,2016-05-23,Open,2
100522,2016-05-24,2017-10-27,Closed,2
100522,2017-10-28,2018-11-02,Open,2
100522,2018-11-03,2018-11-04,Open,2
100522,2018-11-05,2018-11-13,Open,2
100522,2018-11-14,2018-11-21,Open,2
100522,2018-11-22,2018-11-26,Open,2
100522,2018-11-27,2018-11-28,Open,2
100522,2018-11-29,2018-12-17,Open,2
100522,2018-12-18,2018-12-20,Open,2
100522,2018-12-21,9999-12-31,Open,2
100036,2012-03-31,2016-02-28,Open,4
100036,2016-02-29,2016-05-23,Open,4
100036,2016-05-24,2018-11-02,Open,4
100036,2018-11-03,2018-11-04,Open,4
100036,2018-11-05,2018-11-13,Open,4
100036,2018-11-14,2018-11-21,Open,4
100036,2018-11-22,2018-11-26,Open,4
100036,2018-11-27,2018-11-28,Open,4
100036,2018-11-29,2018-12-17,Open,4
100036,2018-12-18,2018-12-20,Open,4
100036,2018-12-21,9999-12-31,Open,4
100120,2012-07-28,2016-05-23,Open,1
100120,2016-05-24,2018-11-02,Open,1
100120,2018-11-03,2018-11-04,Open,1
100120,2018-11-05,2018-11-13,Open,1
100120,2018-11-14,2018-11-21,Open,1
100120,2018-11-22,2018-11-26,Open,1
100120,2018-11-27,2018-11-28,Open,1
100120,2018-11-29,2018-12-17,Open,1
100120,2018-12-18,2018-12-20,Open,1
100120,2018-12-21,9999-12-31,Open,1
100557,2013-01-26,2016-05-23,Open,4
100557,2016-05-24,2018-11-02,Open,4
100557,2018-11-03,2018-11-04,Open,4
100557,2018-11-05,2018-11-13,Open,4
100557,2018-11-14,2018-11-21,Open,4
100557,2018-11-22,2018-11-26,Open,4
100557,2018-11-27,2018-11-28,Open,4
100557,2018-11-29,2018-12-17,Open,4
100557,2018-12-18,2018-12-20,Open,4
100557,2018-12-21,9999-12-31,Open,4
100901,2012-12-29,2013-11-08,Open,4
100901,2013-11-09,2016-05-23,Open,4
100901,2016-05-24,9999-12-31,Open,4
100464,2013-03-30,2016-05-23,Open,4
100464,2016-05-24,2018-11-02,Open,4
100464,2018-11-03,2018-11-04,Open,4
100464,2018-11-05,2018-11-13,Open,4
100464,2018-11-14,2018-11-21,Open,4
100464,2018-11-22,2018-11-26,Open,4
100464,2018-11-27,2018-11-28,Open,4
100464,2018-11-29,2018-12-17,Open,4
100464,2018-12-18,2018-12-20,Open,4
100464,2018-12-21,9999-12-31,Open,4
100862,2013-03-30,2016-05-23,Open,4
100862,2016-05-24,9999-12-31,Open,4
100545,2013-06-29,2016-05-23,Open,1
100545,2016-05-24,9999-12-31,Open,1
100907,2014-04-26,2015-04-28,Open,4
100907,2015-04-29,2016-05-23,Open,4
100907,2016-05-24,2017-03-06,Closed,4
100907,2017-03-07,2018-11-02,Open,4
100907,2018-11-03,2018-11-04,Open,4
100907,2018-11-05,2018-11-13,Open,4
100907,2018-11-14,2018-11-21,Open,4
100907,2018-11-22,2018-11-26,Open,4
100907,2018-11-27,2018-11-28,Open,4
100907,2018-11-29,2018-12-17,Open,4
100907,2018-12-18,2018-12-20,Open,4
100907,2018-12-21,9999-12-31,Open,4
100165,2013-06-29,2016-05-23,Open,4
100165,2016-05-24,2018-11-02,Open,4
100165,2018-11-03,2018-11-04,Open,4
100165,2018-11-05,2018-11-13,Open,4
100165,2018-11-14,2018-11-21,Open,4
100165,2018-11-22,2018-11-26,Open,4
100165,2018-11-27,2018-11-28,Open,4
100165,2018-11-29,2018-12-17,Open,4
100165,2018-12-18,2018-12-20,Open,4
100165,2018-12-21,9999-12-31,Open,4
100012,2014-04-26,2016-05-23,Open,4
100012,2016-05-24,2018-11-02,Open,4
100012,2018-11-03,2018-11-04,Open,4
100012,2018-11-05,2018-11-13,Open,4
100012,2018-11-14,2018-11-21,Open,4
100012,2018-11-22,2018-11-26,Open,4
100012,2018-11-27,2018-11-28,Open,4
100012,2018-11-29,2018-12-17,Open,4
100012,2018-12-18,2018-12-20,Open,4
100012,2018-12-21,9999-12-31,Open,4
100221,2014-07-25,2015-02-06,Open,3
100221,2015-02-07,2016-05-23,Open,3
100221,2016-05-24,2017-05-31,Closed,3
100221,2017-06-01,2018-11-02,Open,3
100221,2018-11-03,2018-11-04,Open,3
100221,2018-11-05,2018-11-13,Open,3
100221,2018-11-14,2018-11-21,Open,3
100221,2018-11-22,2018-11-26,Open,3
100221,2018-11-27,2018-11-28,Open,3
100221,2018-11-29,2018-12-17,Open,3
100221,2018-12-18,2018-12-20,Open,3
100221,2018-12-21,9999-12-31,Open,3
100341,2014-09-03,2015-05-05,Open,4
100341,2015-05-06,2016-05-23,Open,4
100341,2016-05-24,2018-11-02,Open,4
100341,2018-11-03,2018-11-04,Open,4
100341,2018-11-05,2018-11-13,Open,4
100341,2018-11-14,2018-11-21,Open,4
100341,2018-11-22,2018-11-26,Open,4
100341,2018-11-27,2018-11-28,Open,4
100341,2018-11-29,2018-12-17,Open,4
100341,2018-12-18,2018-12-20,Open,4
100341,2018-12-21,9999-12-31,Open,4
100371,2013-09-28,2016-05-23,Open,4
100371,2016-05-24,2018-11-02,Open,4
100371,2018-11-03,2018-11-04,Open,4
100371,2018-11-05,2018-11-13,Open,4
100371,2018-11-14,2018-11-21,Open,4
100371,2018-11-22,2018-11-26,Open,4
100371,2018-11-27,2018-11-28,Open,4
100371,2018-11-29,2018-12-17,Open,4
100371,2018-12-18,2018-12-20,Open,4
100371,2018-12-21,9999-12-31,Open,4
100919,2014-12-27,2016-05-23,Open,4
100919,2016-05-24,2018-01-19,Open,4
100919,2018-01-20,2018-11-02,Closed,4
100919,2018-11-03,2018-11-04,Closed,4
100919,2018-11-05,2018-11-13,Closed,4
100919,2018-11-14,2018-11-21,Closed,4
100919,2018-11-22,2018-11-26,Closed,4
100919,2018-11-27,2018-11-28,Closed,4
100919,2018-11-29,2018-12-17,Closed,4
100919,2018-12-18,2018-12-20,Closed,4
100919,2018-12-21,9999-12-31,Closed,4
100556,2015-04-17,2015-04-27,Open,4
100556,2015-04-28,2016-01-20,Open,4
100556,2016-01-21,2016-05-23,Open,4
100556,2016-05-24,2018-09-06,Closed,4
100556,2018-09-07,2018-11-02,Open,4
100556,2018-11-03,2018-11-04,Open,4
100556,2018-11-05,2018-11-13,Open,4
100556,2018-11-14,2018-11-21,Open,4
100556,2018-11-22,2018-11-26,Open,4
100556,2018-11-27,2018-11-28,Open,4
100556,2018-11-29,2018-12-17,Open,4
100556,2018-12-18,2018-12-20,Open,4
100556,2018-12-21,9999-12-31,Open,4
100267,2015-06-29,2015-07-28,Open,3
100267,2015-07-29,2015-08-23,Open,3
100267,2015-08-24,2016-05-23,Open,3
100267,2016-05-24,2018-11-02,Open,3
100267,2018-11-03,2018-11-04,Open,3
100267,2018-11-05,2018-11-13,Open,3
100267,2018-11-14,2018-11-21,Open,3
100267,2018-11-22,2018-11-26,Open,3
100267,2018-11-27,2018-11-28,Open,3
100267,2018-11-29,2018-12-17,Open,3
100267,2018-12-18,2018-12-20,Open,3
100267,2018-12-21,9999-12-31,Open,3
100953,2015-03-28,2016-05-23,Open,4
100953,2016-05-24,2016-12-27,Closed,4
100953,2016-12-28,9999-12-31,Open,4
100787,2015-10-30,2016-05-23,Open,4
100787,2016-05-24,2016-08-02,Open,4
100787,2016-08-03,9999-12-31,Open,4
100961,2015-11-02,2016-05-23,Open,4
100961,2016-05-24,9999-12-31,Open,4
100515,2016-01-15,2016-05-23,Open,4
100515,2016-05-24,9999-12-31,Open,4
100382,2016-01-29,2016-05-23,Open,3
100382,2016-05-24,9999-12-31,Open,3
100899,2016-04-28,2016-05-23,Open,4
100899,2016-05-24,9999-12-31,Open,4
100017,2016-05-05,2016-05-23,Open,3
100017,2016-05-24,2018-11-02,Open,3
100017,2018-11-03,2018-11-04,Open,3
100017,2018-11-05,2018-11-13,Open,3
100017,2018-11-14,2018-11-21,Open,3
100017,2018-11-22,2018-11-26,Open,3
100017,2018-11-27,2018-11-28,Open,3
100017,2018-11-29,2018-12-17,Open,3
100017,2018-12-18,2018-12-20,Open,3
100017,2018-12-21,9999-12-31,Open,3
100513,2016-06-23,9999-12-31,Open,4
100715,2016-06-24,9999-12-31,Open,4
100387,2016-07-25,9999-12-31,Open,4
100504,2016-06-01,9999-12-31,Open,4
100999,2015-10-01,9999-12-31,Open,4
100315,2017-01-17,2017-01-19,Open,4
100315,2017-01-20,9999-12-31,Open,4
100552,2017-03-29,9999-12-31,Open,3
100149,2017-03-06,9999-12-31,Open,3
100228,2017-08-28,9999-12-31,Open,4
100806,2017-10-20,2017-12-05,Open,4
100806,2017-12-06,2017-12-19,Open,4
100806,2017-12-20,2018-07-18,Open,4
100806,2018-07-19,2018-11-02,Closed,4
100806,2018-11-03,2018-11-04,Closed,4
100806,2018-11-05,2018-11-13,Closed,4
100806,2018-11-14,2018-11-21,Closed,4
100806,2018-11-22,2018-11-26,Closed,4
100806,2018-11-27,2018-11-28,Closed,4
100806,2018-11-29,2018-12-17,Closed,4
100806,2018-12-18,2018-12-20,Closed,4
100806,2018-12-21,9999-12-31,Closed,4
100717,2017-11-17,9999-12-31,Open,4
100079,2017-11-13,2018-04-17,Open,4
100079,2018-04-18,2018-05-07,Closed,4
100079,2018-05-08,9999-12-31,Open,4
100873,2018-01-06,2018-06-11,Open,4
100873,2018-06-12,9999-12-31,Open,4
100422,2018-02-19,9999-12-31,Open,4
100377,2018-03-03,9999-12-31,Open,4
100158,2018-01-01,9999-12-31,Open,4
100811,2018-01-01,9999-12-31,Open,4
100581,2018-01-01,9999-12-31,Open,4
100786,2018-05-01,9999-12-31,Open,4
100214,2018-06-02,9999-12-31,Open,3
100135,2018-06-16,9999-12-31,Open,4
100721,2018-06-29,9999-12-31,Open,4
100129,2018-08-23,9999-12-31,Open,3
100110,2018-10-19,9999-12-31,Open,1
100501,2002-05-01,2016-05-23,Open,4
100501,2016-05-24,2018-11-02,Open,4
100501,2018-11-03,2018-11-04,Open,4
100501,2018-11-05,2018-11-13,Open,4
100501,2018-11-14,2018-11-21,Open,4
100501,2018-11-22,2018-11-26,Open,4
100501,2018-11-27,2018-11-28,Open,4
100501,2018-11-29,2018-12-17,Open,4
100501,2018-12-18,2018-12-20,Open,4
100501,2018-12-21,9999-12-31,Open,4
100720,2005-03-26,2005-05-20,Open,4
100720,2005-05-21,2016-05-23,Open,4
100720,2016-05-24,2018-11-02,Open,4
100720,2018-11-03,2018-11-04,Open,4
100720,2018-11-05,2018-11-13,Open,4
100720,2018-11-14,2018-11-21,Open,4
100720,2018-11-22,2018-11-26,Open,4
100720,2018-11-27,2018-11-28,Open,4
100720,2018-11-29,2018-12-17,Open,4
100720,2018-12-18,2018-12-20,Open,4
100720,2018-12-21,9999-12-31,Open,4
100027,2005-11-08,2016-05-23,Open,4
100027,2016-05-24,2016-07-14,Open,4
100027,2016-07-15,2018-11-02,Open,4
100027,2018-11-03,2018-11-04,Open,4
100027,2018-11-05,2018-11-13,Open,4
100027,2018-11-14,2018-11-21,Open,4
100027,2018-11-22,2018-11-26,Open,4
100027,2018-11-27,2018-11-28,Open,4
100027,2018-11-29,2018-12-17,Open,4
100027,2018-12-18,2018-12-20,Open,4
100027,2018-12-21,9999-12-31,Open,4
100527,2006-07-29,2008-04-04,Open,4
100527,2008-04-05,2014-12-19,Open,4
100527,2014-12-20,2016-05-23,Open,4
100527,2016-05-24,2018-11-02,Open,4
100527,2018-11-03,2018-11-04,Open,4
100527,2018-11-05,2018-11-13,Open,4
100527,2018-11-14,2018-11-21,Open,4
100527,2018-11-22,2018-11-26,Open,4
100527,2018-11-27,2018-11-28,Open,4
100527,2018-11-29,2018-12-17,Open,4
100527,2018-12-18,2018-12-20,Open,4
100527,2018-12-21,9999-12-31,Open,4
100728,2006-07-24,2006-11-24,Open,2
100728,2006-11-25,2010-07-02,Open,2
100728,2010-07-03,2011-05-20,Open,2
100728,2011-05-21,2016-05-23,Open,2
100728,2016-05-24,2018-11-02,Open,2
100728,2018-11-03,2018-11-04,Open,2
100728,2018-11-05,2018-11-13,Open,2
100728,2018-11-14,2018-11-21,Open,2
100728,2018-11-22,2018-11-26,Open,2
100728,2018-11-27,2018-11-28,Open,2
100728,2018-11-29,2018-12-17,Open,2
100728,2018-12-18,2018-12-20,Open,2
100728,2018-12-21,9999-12-31,Open,2
100202,2006-07-01,2008-04-04,Open,1
100202,2008-04-05,2013-10-11,Open,1
100202,2013-10-12,2016-05-23,Open,1
100202,2016-05-24,2018-11-02,Open,1
100202,2018-11-03,2018-11-04,Open,1
100202,2018-11-05,2018-11-13,Open,1
100202,2018-11-14,2018-11-21,Open,1
100202,2018-11-22,2018-11-26,Open,1
100202,2018-11-27,2018-11-28,Open,1
100202,2018-11-29,2018-12-17,Open,1
100202,2018-12-18,2018-12-20,Open,1
100202,2018-12-21,9999-12-31,Open,1
100851,2006-10-28,2007-03-23,Open,4
100851,2007-03-24,2016-05-23,Open,4
100851,2016-05-24,2018-11-02,Open,4
100851,2018-11-03,2018-11-04,Open,4
100851,2018-11-05,2018-11-13,Open,4
100851,2018-11-14,2018-11-21,Open,4
100851,2018-11-22,2018-11-26,Open,4
100851,2018-11-27,2018-11-28,Open,4
100851,2018-11-29,2018-12-17,Open,4
100851,2018-12-18,2018-12-20,Open,4
100851,2018-12-21,9999-12-31,Open,4
100944,2007-05-26,2010-06-25,Open,4
100944,2010-06-26,2010-08-13,Open,4
100944,2010-08-14,2016-05-23,Open,4
100944,2016-05-24,2018-11-02,Open,4
100944,2018-11-03,2018-11-04,Open,4
100944,2018-11-05,2018-11-13,Open,4
100944,2018-11-14,2018-11-21,Open,4
100944,2018-11-22,2018-11-26,Open,4
100944,2018-11-27,2018-11-28,Open,4
100944,2018-11-29,2018-12-17,Open,4
100944,2018-12-18,2018-12-20,Open,4
100944,2018-12-21,9999-12-31,Open,4
100789,2009-03-28,2015-03-15,Open,4
100789,2015-03-16,2015-09-30,Open,4
100789,2015-10-01,2016-05-23,Open,4
100789,2016-05-24,2018-11-02,Open,4
100789,2018-11-03,2018-11-04,Open,4
100789,2018-11-05,2018-11-13,Open,4
100789,2018-11-14,2018-11-21,Open,4
100789,2018-11-22,2018-11-26,Open,4
100789,2018-11-27,2018-11-28,Open,4
100789,2018-11-29,2018-12-17,Open,4
100789,2018-12-18,2018-12-20,Open,4
100789,2018-12-21,9999-12-31,Open,4
100603,2009-12-26,2016-05-23,Open,3
100603,2016-05-24,2018-09-17,Open,3
100603,2018-09-18,2018-11-02,Closed,3
100603,2018-11-03,2018-11-04,Closed,3
100603,2018-11-05,2018-11-13,Closed,3
100603,2018-11-14,2018-11-21,Closed,3
100603,2018-11-22,2018-11-26,Closed,3
100603,2018-11-27,2018-11-28,Closed,3
100603,2018-11-29,2018-12-17,Closed,3
100603,2018-12-18,2018-12-20,Closed,3
100603,2018-12-21,9999-12-31,Closed,3
100615,2010-01-30,2016-05-23,Open,4
100615,2016-05-24,2018-11-02,Open,4
100615,2018-11-03,2018-11-04,Open,4
100615,2018-11-05,2018-11-13,Open,4
100615,2018-11-14,2018-11-21,Open,4
100615,2018-11-22,2018-11-26,Open,4
100615,2018-11-27,2018-11-28,Open,4
100615,2018-11-29,2018-12-17,Open,4
100615,2018-12-18,2018-12-20,Open,4
100615,2018-12-21,9999-12-31,Open,4
100695,1998-06-30,2016-05-23,Open,4
100695,2016-05-24,9999-12-31,Open,4
100471,2011-01-01,2013-03-15,Open,4
100471,2013-03-16,2013-10-18,Open,4
100471,2013-10-19,2016-02-11,Open,4
100471,2016-02-12,2016-05-23,Open,4
100471,2016-05-24,2017-07-10,Closed,4
100471,2017-07-11,2018-11-02,Open,4
100471,2018-11-03,2018-11-04,Open,4
100471,2018-11-05,2018-11-13,Open,4
100471,2018-11-14,2018-11-21,Open,4
100471,2018-11-22,2018-11-26,Open,4
100471,2018-11-27,2018-11-28,Open,4
100471,2018-11-29,2018-12-17,Open,4
100471,2018-12-18,2018-12-20,Open,4
100471,2018-12-21,9999-12-31,Open,4
100920,2011-03-26,2013-06-28,Open,4
100920,2013-06-29,2016-05-23,Open,4
100920,2016-05-24,2016-07-04,Closed,4
100920,2016-07-05,9999-12-31,Open,4
100276,2011-12-31,2016-05-23,Open,4
100276,2016-05-24,2018-11-02,Open,4
100276,2018-11-03,2018-11-04,Open,4
100276,2018-11-05,2018-11-13,Open,4
100276,2018-11-14,2018-11-21,Open,4
100276,2018-11-22,2018-11-26,Open,4
100276,2018-11-27,2018-11-28,Open,4
100276,2018-11-29,2018-12-17,Open,4
100276,2018-12-18,2018-12-20,Open,4
100276,2018-12-21,9999-12-31,Open,4
100887,2011-08-27,2016-05-23,Open,4
100887,2016-05-24,2018-11-02,Open,4
100887,2018-11-03,2018-11-04,Open,4
100887,2018-11-05,2018-11-13,Open,4
100887,2018-11-14,2018-11-21,Open,4
100887,2018-11-22,2018-11-26,Open,4
100887,2018-11-27,2018-11-28,Open,4
100887,2018-11-29,2018-12-17,Open,4
100887,2018-12-18,2018-12-20,Open,4
100887,2018-12-21,9999-12-31,Open,4
100455,2012-12-01,2014-03-28,Open,3
100455,2014-03-29,2016-01-05,Open,3
100455,2016-01-06,2016-05-23,Open,3
100455,2016-05-24,2018-11-02,Open,3
100455,2018-11-03,2018-11-04,Open,3
100455,2018-11-05,2018-11-13,Open,3
100455,2018-11-14,2018-11-21,Open,3
100455,2018-11-22,2018-11-26,Open,3
100455,2018-11-27,2018-11-28,Open,3
100455,2018-11-29,2018-12-17,Open,3
100455,2018-12-18,2018-12-20,Open,3
100455,2018-12-21,9999-12-31,Open,3
100087,2013-06-29,2015-08-24,Open,4
100087,2015-08-25,2015-08-28,Open,4
100087,2015-08-29,2015-11-22,Open,4
100087,2015-11-23,2015-11-24,Open,4
100087,2015-11-25,2015-11-29,Open,4
100087,2015-11-30,2016-05-23,Open,4
100087,2016-05-24,2018-11-02,Open,4
100087,2018-11-03,2018-11-04,Open,4
